user_name,sentiment_gold,sentiment_pred,entities_gold,entities_pred,tweet_id,user_id,created_at,gold_int,pred_int,text
welosthim,-1,-1,[],['allergic reaction'],1366231984020754435,92928883,2021-03-01,[],"[(175, 192, 'ADE')]","------------- ---------- 

------ ---- -- ---- ----- --- ----'-- ------ --;
--- --- ------ -- ------ #------------ --;

------ ---- ---------

------ ---- - ------- -- ------ allergic reaction -- --- --------- -- --- ------- ------ --- ---- --.

-----://---.---.---/---------/---------------/------/--------------------------------------------------?-----=--------------------------------------------------------------------------------------------"
ricklevy67,-1,-1,[],"['womanizing', 'sexist']",1366234312484392960,927388044,2021-03-01,[],"[(185, 195, 'ADE'), (161, 167, 'ADE')]","---------------- ---- -- ------- -- -------- ---- ---------- ------- -----------, ---- ---- -- ------- --- ----- --------- -- #-------------- ---- -- -- ----- , sexist , ------------ , womanizing ---- ---------- 
-----://---.-----------.---/--------------/----/----/---/--/---------------------------------------------------------------------------------------- #------"
AngelaKorras,-1,-1,[],['Can’t even deliver sandwiches'],1366237742355550214,78787098,2021-03-01,[],"[(221, 250, 'ADE')]",----------- --- --- ----- -- ---- -- --- - ------ ----- --- ---- ---- --- ---- --- --- ---- ------ ------- --- ---- ---------. ---- ------- ----- -- ------- - -------. ---- -- -- ------. -- ------ -- ------ ----- ------. Can’t even deliver sandwiches -- - ------. #------
OhHeyItsMarkie,1,1,['arm just feels like I got decked repeatedly in it'],"['feels like I got decked repeatedly in it', 'arm just']",1377467673471238146,51205938,2021-04-01,"[(64, 113, 'ADE')]","[(73, 113, 'ADE'), (64, 72, 'ADE')]","--- -- --- ---- -- --- ------- ----- ------- -------! -- --- -- arm just feels like I got decked repeatedly in it, --- ----- ---- ---- -- --- -- ----! -- ------------- --- -- “--- ----- -- ------ -- ---- ---- ---------- --- -------- -----”. ❤️"
niSE7EN,0,-1,[],"['symptoms', 'asymptotic', 'allergies']",1377468306366590978,52950730,2021-04-01,[],"[(203, 211, 'ADE'), (161, 171, 'ADE'), (252, 261, 'ADE')]","-------------- --- ----’- -----, - ---- ------- --- --- --- ---- ----- -- --- ---- ------- --- -- ---- --- - ---- --- --- -------- --- -----. -- ----- ---- ---- asymptotic --- --- ------- ------ --- --- symptoms -- -- --- --- ----. -- ---- ---- -- --- allergies ---."
benjami41627049,0,0,['slight pain on my shoulder'],"['pain on', 'shoulder']",1377475076803690497,1093856858555801600,2021-04-01,"[(91, 117, 'ADE')]","[(98, 105, 'ADE'), (109, 117, 'ADE')]","--- --- ----- ---- -- --- ------- -------- ------- ------- -----, -- -------- ----- ---- - slight pain on my shoulder, -- ---....  
------ ---- -- ----- ----.."
cove19818289,0,-1,[],['nervous'],1377477850215772162,1339468845644320769,2021-04-01,[],"[(77, 84, 'ADE')]","-- -- --------- ------ ---- ------, -’- ------- -- ------- --------, --- -’- nervous. - ---- - --- ---% --------- -- ---- ------. #--------- #----- #------- #---------- #----------- #------ --- ------- #---------- #----------- #------- -----://-.--/----------"
broomsticknpen,1,0,[],"[""n't""]",1377478966760497152,1054986820117782529,2021-04-01,[],"[(168, 171, 'ADE')]","---------------- -------------- --------! --- ---- -- ---- -- -- - --- ---- ---. ------/------- ---- ------------ ---- --% -- --- ---- -- ---- ---. ---------- -- --- --n't --- --------, --- ---'- ------ ------ ----.

-----://---.-----------.---/-------/-------------------------------------------------------------"
PS641600,0,0,[],['Blinkers'],1377480492245729282,224811364,2021-04-01,[],"[(42, 50, 'ADE')]","-------'- ---- ------- --'- ""------------ Blinkers"" -- -------, -------- ----- --- ------- - ----://---------.------.---/~-/---------/----/~-/-----------/----------------------------------------------------------------------------------------"
Toronto99News,-1,-1,['PAINFUL RED RASH'],"['ERUPTS', 'RED RASH']",1377495717179183104,1281444581473751041,2021-04-01,"[(40, 56, 'ADE')]","[(30, 36, 'ADE'), (48, 56, 'ADE')]","-----: -------- ------’- ---- ERUPTS -- PAINFUL RED RASH ----- ------- ----------- ----- ------- #------- #----------- 

-----://---.---------.---/----/--/--/----------------------------------------------------------------------------------------/"
WinchesterIzak,-1,-1,"['wrecked me', 'sick', 'feel like garbage']","['feel like garbage', 'wrecked', 'sick']",1377496208852279296,1150525857137659904,2021-04-01,"[(106, 116, 'ADE'), (124, 128, 'ADE'), (221, 238, 'ADE')]","[(221, 238, 'ADE'), (106, 113, 'ADE'), (124, 128, 'ADE')]",--------------- -'- --- ---- ---. - --- -- --- ---- ----- ----. --- --- ------- ------- --- -- ---------- wrecked me. - --- sick --- - ----. -- ----- ---- ---- ---- ------ -- ---- --- -----. --'- ---- - ----- --- - ----- feel like garbage.
BigAlMercury,-1,-1,['blood clots'],['reaction'],1377498484308373505,1297051342033301504,2021-04-01,"[(56, 67, 'ADE')]","[(243, 251, 'ADE')]","---- -- --- ----- ----- -----------'- ----- ------- --- blood clots? --- ------ ---- ---- --- ----- -- ------- --- -- ------ -- ------- -- -- ------- - --- ----- ---- ---- ---- ----
--- -----://------.--/--- --- ---- ------ -------, ------- - reaction! -----://---.--/-/-------"
FOX10Phoenix,0,0,[],['disrupted the'],1388302172622888962,18999261,2021-05-01,[],"[(194, 207, 'ADE')]","--- ---- - ----- -- --- -------- -------- ------- --- ---- ------, ---- ------- -------- --- ------- --- --- ------- -- ------, -- ---- ---- --- --------- ---- ------ ------- - ------- ---- --- disrupted the ----- --- ---- - ----.​  -----://---.------------.---/----/---------------------------------------------------------------------------------?----=------------------------&------------=----------&----------=----------&----------=-------"
vaxreactions,-1,-1,[],['insanity'],1388304723619557377,1192880713764364295,2021-05-01,[],"[(21, 29, 'ADE')]","----- --------, ---- insanity --- -- --- -- --.

-----://----.---/----------------------------------------------------------------------------/--------/"
WooPinkNews,0,0,[],['Immune Response'],1388306919186567168,1225918667537440769,2021-05-01,[],"[(68, 83, 'ADE')]","------’- ------- ---- ------- ------- ----- -------- --- -- ------- Immune Response -------, --------- -- --- ----- -----://-------.---/-----------------------------------------------------------------------------------------------------------------/"
hannahmarieelee,0,-1,"['body aches', 'fever', 'headache']","['body aches', 'fever', 'headache']",1388306983648903168,2825579266,2021-05-01,"[(108, 118, 'ADE'), (120, 125, 'ADE'), (131, 139, 'ADE')]","[(108, 118, 'ADE'), (120, 125, 'ADE'), (131, 139, 'ADE')]","---- --- --- --- -- -- ---- ---- ----- ------- ---- -------? ---- -- -- ------ ---- -- -------! 
-’- ------ body aches, fever, --- headache. ----- ----!!"
JynxedJezza,0,-1,"['sore arm', 'felt fatigued', 'Super sore arm', 'fatigue f']","['fatigue f', 'fatigued', 'sore arm']",1388309273441038336,879079692,2021-05-01,"[(114, 122, 'ADE'), (127, 140, 'ADE'), (201, 215, 'ADE'), (229, 238, 'ADE')]","[(229, 238, 'ADE'), (132, 140, 'ADE'), (114, 122, 'ADE')]","---------- ------------- - ---- ------ ---- ----- -- --- ------ -------, --- ----- ---- ----. ----- --- --- ----, sore arm --- felt fatigued --- - --- -- ---, ----- ------ ---- --- ---- ------ --- --. Super sore arm ---- --- --- fatigue f-- - --- ----. -- ---------- ------- ---- ------ -- ------"
ZenCde,-1,-1,[],['on dreams'],1399566227736043521,1289141402794958850,2021-06-01,[],"[(70, 79, 'ADE')]","------------ --- ----- -- ---------- ------ ---- -------- ---- ------ on dreams... ---- - ----- ---------- --- ------ --- ------ ---- --- --- ----, ---- ---- -------- ----- -- ------- -- ---- -- ---- ----------- ---- ------- ---- ---'-- ------ --- ---- -- --- --------- -------."
2ndNewMoon,-1,-1,['clots'],['clots'],1399571506062110723,248014091,2021-06-01,"[(75, 80, 'ADE')]","[(75, 80, 'ADE')]","--------------- ------------ ---------------- -- ------ --------- --- ---- clots &---; ---. ---- ----- -- ---. ------ ---- -- ----- -- ---- -- -- ----- ---- --- -----.  -----------'- ------- --- - --------- -------, -- --- -------- ---- -- --- ---'- ----- ------, --- --------'- ----- ---------, &---; ---- -- ------ -------. -----://-.--/----------"
TheBlondePI,1,1,['tired'],['tired'],1399572221454999558,744048715,2021-06-01,"[(50, 55, 'ADE')]","[(50, 55, 'ADE')]","- --- -- ------ #------ ------- -- ------! - ---- tired ---- --- ------- ----- -- ------ ------ ------- ---------- -- -----, -- - ------ --- --- -- -- --’- ---. ---- ----- ----- --- -’- ---- ---- --- ----- ---- ---- ---% ---------- ------- ------- -------! #--------- -----://-.--/----------"
purwar24,-1,-1,[],['vaccinating'],1399580652161273864,191153599,2021-06-01,[],"[(66, 77, 'ADE')]","---- -- ----------. ------- -- -------- --------, ----------- --- vaccinating --------!!
#----- #---------------- #---------- #------- 

-----://---.-----------.--.--/----/-----/----------------------------------------------.----"
JoanHea24644923,-1,0,"['lost 30 pounds', 'failure to eat']","['failure to eat', 'lost 30 pounds']",1399585074224406532,1318628205767532544,2021-06-01,"[(63, 77, 'ADE'), (94, 108, 'ADE')]","[(94, 108, 'ADE'), (63, 77, 'ADE')]","---- -- ---------?  - ---- ---- -- --- -------- --- - -----. - lost 30 pounds -- - ----- ---- failure to eat.  - ------- --- ---- -- - -------- (-----) -- ---- ----, --. -- ---  ---- ---------- -- - -------- -- ---  ----- ------- (------) -- --- ---- -/--"
MadameFarha,1,1,"['felt like my arm was burning inside', 'sore arm']","['arm was burning inside', 'sore arm', 'my']",1410413638737747972,1309269527742431232,2021-07-01,"[(82, 117, 'ADE'), (134, 142, 'ADE')]","[(95, 117, 'ADE'), (134, 142, 'ADE'), (25, 27, 'ADE')]","- ---- ----- ----, - --- my -------- ------- ------- --- ----! 😆 -- --- ------, - felt like my arm was burning inside, --- --- - ---- sore arm. --- ---'- -----, -'- --, ---- -- ------- -------😊 -----://-.--/----------"
Yuipmon,0,-1,[],['funny'],1410422498622115840,3064580344,2021-07-01,[],"[(120, 125, 'ADE')]","------------- ------------ ---
--- ---- ---- ---- -- ------------ -----?
- --- -- ---- ------ --- 
---- ------- --- --- funny

-------, --- -- ------ ---- ---- ------- --- ----- -- -- --- --
--------. ----- ----- --- ---- -----. -----://-.--/----------"
jenggaroo333,0,-1,[],['sick'],1410422907566657538,720534881097420803,2021-07-01,[],"[(209, 213, 'ADE')]","""--- -- -.- ------- ----------- --- -------- - ------ ---- -- -------, -- --------- ----- ---------- -------- ----- --- --------- --- -- ---,--- --- --- --- ----------- ------- -- ----- ------ ----, ----- --- sick. -------, --- ---- ---- ---- -----...""
-----://--------.--------.---/-------/------------------------------------------------------------------------------"
InQldMedia,-1,-1,[],['anxieties'],1410425424094515210,1222332782543638528,2021-07-01,[],"[(74, 83, 'ADE')]","---------- ----- ------ ------- --------- ----- --- ------- --- “-------- anxieties” -- --------- --- ----------- ------- -- --- ----- -------- ---- -------- ---------, - --- ------ ----.

-----://-----.---.--/----/----/--/--/------------------------------------------------------------------/"
almayoftherock,1,1,[],"['skin', 'glowy']",1410429795284910083,31548833,2021-07-01,[],"[(71, 75, 'ADE'), (90, 95, 'ADE')]",--- -- ------ ---- -- --- ----- -------. ------ ---/------- ------. -- skin -- ---- ----- glowy. --/-- ----- -- -----. ✨ -----://-.--/----------
Phoenix_Molo,-1,-1,[],"['stupid', 'be out in the']",1421647121107718145,2719642183,2021-08-01,[],"[(221, 227, 'ADE'), (231, 244, 'ADE')]","-------------- ---. --- ------- ---- --'- ------- - ------- ------- --- -- '---------- ------' ----- --- --- --------, ----- --- ------ ---- ---- ---,--- ---------.

--- ---- -- -- ------ -- -- - ----- ----.  --- --- --- stupid -- be out in the -----."
TrishCooper14,-1,-1,[],['killed'],1421649356013383685,932270481473986562,2021-08-01,[],"[(135, 141, 'ADE')]","🤦‍♀️💉😷🤡🤡🤡☠💀🚨📢📣🛑🗳🌊🗳🌊🗳🌊---. --- ------- ---- --'- ------- - ------- ------- --- -- '---------- ------' ----- --- --- --------, ----- --- killed ---- ---- ---,--- --------- #---------  -----://---.------------.---/-/--------?--------=---------------------------------------------------------------------------------------=&--------------------=------------------------------==&-=--&--=--------&--=-----"
KidCreole3,0,0,[],['vains'],1421650165027549186,1260252311579836421,2021-08-01,[],"[(136, 141, 'ADE')]",-------------- ✝️✝️----- -- -- -------. -- -- -- ------ --- -- -------. ------ -- -- ----. -- ---- -- - ---- --- ---- --------- ---- -- vains...-'- ------ ---- ---- -----. --- ----- -- -- --- ---------. -- ------ -- -- --------. - ---'- ---- --- -'- -------- ----- --- ----- - ---- -- -----
Bobby1227,-1,-1,[],['Killed'],1421652615310495749,240622169,2021-08-01,[],"[(107, 113, 'ADE')]","------------ ---------…---. ------- ------- ------- ------- ------ ----- -- ‘---------- ------.’ ----- --- Killed ---,--- --------- -- --- #---------  -----://---.------------.---/--------/-------------/-------------------------------------------------/"
JoseGut86446190,1,0,[],['Death&amp;Hell'],1421653935740313603,939752019736264706,2021-08-01,[],"[(123, 137, 'ADE')]","--, --- -- ------- ----------- -- ------ ---------- --, --- - ---- ------- ------ -- --------- - -------- ---------------, Death&amp;Hell. -----://---.---.---/-----/----/-----/----------------------------------------------------------------------------/---------- ---------------- --------------- --------------- ------------- ----------- ---------------- ---------------- ------------"
lu_casgimenez,-1,-1,[],['depressed'],1421654345414807558,1220762528793485317,2021-08-01,[],"[(72, 81, 'ADE')]","---- ------ --- -- ---- -’- ------- -- ------ ----- ------- ----, - --- depressed ------- - --- ------- --- ----- -----'- ---- -- -- ------ ----- ----------."
